DOT/USD,USDC/USD,MATIC/USD,SOL/USD,USDT/USD,ETH/USD,TRX/USD,BTC/USD,LTC/USD,AVAX/USD,SHIB/USD,DOGE/USD,UNI/USD,NEAR/USD,LINK/USD,ALGO/USD,BCH/USD,XTZ/USD,AAVE/USD,GRT/USD,MKR/USD,CRV/USD,YFI/USD,SUSHI/USD
7.2883776935,1.00008,0.896,43.0149,1.0008,2767.78,0.0682,54179.29,261.42,76.45,7.61e-06,0.3102,40.5105,2.507,36.7312,1.37,891.69,0.9534866505,313.3,1.1165,4198.4104,0.62738,23941.75,9.006
7.14021,1.0000655,0.8052,42.8118,1.001,2846.94,0.0704,58141.4,272.8,79.17,7.54e-06,0.3631,40.9085,2.526,38.5059,1.403,1015.99,0.92735,308.6,1.1167,4462.0541,0.643505,22269.91,8.956
7.0279,0.999835,0.7715,48.1643,1.0008,2927.62,0.0694,56948.84,271.24,88.17,7.465e-06,0.3813,40.1815,2.278,40.4833,1.347,980.54,0.923675,307.4,1.1061,4710.8181,0.630452,23609.0,8.86
6.6902,0.9999895,0.8249,48.1772,1.0004,3054.28,0.0696,57846.84,272.69,88.25,7.955e-06,0.3834,44.5444,2.293,40.1838,1.413,998.07,0.8822475,311.85,1.0876,5574.2762,0.6176185,23284.5,8.333
6.92947,1.0002375,0.783,45.6859,1.0006,3351.15,0.0697,55860.24,284.0,84.97,8.035e-06,0.4365,41.5903,2.467,40.1252,1.385,967.3,0.8991,312.32,1.0738,5706.8411,0.6209995,24022.73,8.429
6.843,1.00015,0.7128,43.4016,1.0005,3262.14,0.0682,54545.41,326.37,88.98,7.985e-06,0.6742,42.3877,2.451,47.7653,1.325,1064.9,0.879375,286.36,0.9581,5201.9979,0.5843,23836.2,8.243
7.21815,1.00005,0.7867,44.1681,1.0013,3444.0,0.0681,57011.83,339.23,84.0,7.985e-06,0.6174,41.83,2.439,47.2608,1.477,1329.4,0.8943635,275.45,0.9131,5264.4488,0.5814375,23117.86,8.001
8.149245,1.0001195,0.7545,41.5236,1.0006,3424.54,0.0686,55871.7,348.77,84.79,7.83e-06,0.586,39.1345,2.513,46.6409,1.511,1379.0,0.970555,280.45,0.9675,4981.6915,0.6088585,21649.31,8.119
7.7517,0.999825,0.7539,43.2852,1.0012,3567.82,0.0696,58118.42,349.89,86.86,7.795e-06,0.7369,40.011,2.38220802,48.8546,1.621,1396.88,0.96315,266.93,0.8891,5253.8509,0.60076,21801.64,7.079
8.48839,1.00001,0.8616,45.9119,1.0009,3900.12,0.0698,58202.85,341.0,84.02,7.73e-06,0.54,39.3554,2.333,47.5079,1.481,1360.19,0.9787,275.44,0.9476,5523.5993,0.615985,20462.01,6.828
9.209605,1.0001695,0.9595,45.2336,1.001,4099.99,0.0694,59240.0,403.05,86.26,7.785e-06,0.5365,40.8939,2.54,51.9668,1.553,1534.21,1.0263,267.05,0.9413,5404.6692,0.6389655,20556.26,7.97
9.06665,0.99985,0.8344,40.7718,1.0008,3912.29,0.0698,55374.76,355.56,91.6,7.865e-06,0.4847,36.4623,2.495,45.9476,1.38,1344.2,1.007625,260.75,0.8938,4886.0255,0.63419,20047.73,7.338
8.611745,0.999932,1.1139,43.86,1.0011,4305.9,0.0704,57414.82,385.95,94.77,7.825e-06,0.4913,40.7416,2.249,48.8549,1.477,1567.28,1.04345,268.95,0.8956,5659.0128,0.6138,18964.7,8.058
8.568735,1.00017,1.1481,42.9871,1.0008,3907.0,0.0684,50514.88,324.11,92.21,7.795e-06,0.4396,38.898,2.245,43.7543,1.351,1300.94,1.0881,263.37,0.8825,5113.4301,0.672415,18990.22,7.503
8.43609,1.0002675,1.1185,40.681,1.0012,3800.81,0.071,49222.32,312.76,97.98,7.755e-06,0.5126,38.0674,2.262,43.7896,1.343,1245.51,1.05287,253.37,0.8665,4815.8244,0.68345,19483.37,7.338
8.44345,1.0000815,1.7115,42.105,1.0005,4009.33,0.0707,49367.79,322.33,92.75,7.94e-06,0.5286,41.3785,2.209,46.9714,1.446,1274.05,1.050365732,258.25,0.9776,4952.4961,0.6394,18977.31,5.533
8.28024,1.0000665,1.5912,46.5429,1.0002,3798.56,0.0711,48101.33,309.78,98.27,7.89e-06,0.5279,37.7794,2.158,42.7801,1.466,1226.87,1.02662,238.32,1.0252,4749.0,0.620745,19206.87,5.812
8.0935,1.000272,1.6619,46.9467,1.0001,3327.14,0.0703,43584.9,278.95,98.24,7.825e-06,0.4849,33.7972,2.228,37.3628,1.324,1057.78,1.0222,227.17,0.9777,4367.0576,0.598649,19184.64,5.273
8.6565,0.99919,2.0487,49.1262,1.0009,3512.1,0.0697,45358.15,305.29,96.6,8.225e-06,0.5015,35.5392,2.504,40.1971,1.359,1135.69,1.08845,237.58,0.9787,4795.3056,0.640985,18149.61,6.133
8.521945,0.999175,1.964,47.6552,0.9995,2929.47,0.0689,39310.0,264.1,97.01,8.64e-06,0.4011,29.7482,2.36,36.6466,1.178,944.68,1.091584698,251.79,0.9219,4012.0181,0.6352674,18979.77,5.706
7.70438,0.99992,1.7541,37.291,1.0011,2567.07,0.0705,39477.17,198.8,90.53,8.31e-06,0.3501,24.6088,2.515,27.917,0.984,753.55,0.9811665,262.9,0.9592,3556.3302,0.5879,19148.19,6.217
7.748175,0.99989,1.795,44.258,1.0016,2784.25,0.068,40018.57,204.95,83.92,8.245e-06,0.3911,26.3712,2.579,29.9453,1.095,804.07,0.9487675,246.83,0.9054,3906.0793,0.579623,19257.58,5.43
7.11158,0.9999,1.3342,37.2041,1.0012,2269.56,0.0665,36349.98,169.81,88.96,8.365e-06,0.3319,19.7242,2.67,23.5705,0.896,633.83,0.90015,242.81,0.89,2718.9869,0.542161,18975.75,5.218
7.2004,1.00016,1.1563,29.9459,1.0011,2287.6,0.0653,37226.41,170.1,83.3,8.23e-06,0.3446,20.3968,2.684,23.4649,1.0,637.72,0.9311885,186.46,0.6762,2719.7544,0.55216,18431.42,5.49
6.8645,1.0002255,1.2975,26.2066,1.0014,2106.83,0.0652,34935.48,149.21,84.09,8.365e-06,0.2975,17.3214,2.49,21.237,0.84,571.87,0.856863,203.22,0.7286,2960.6459,0.5097135,18604.21,6.026
7.43147,1.0000465,1.6718,28.7712,1.0014,2591.71,0.0659,38402.96,179.91,79.66,9.015e-06,0.3468,24.395,2.534,25.5373,0.935,719.1,0.92476,180.69,0.6665,3795.8324,0.53795,18056.98,5.518
7.16298,0.999573,2.3419,32.6103,1.0012,2818.42,0.0659,39440.94,192.99,76.27,9.59e-06,0.3527,26.6885,2.44,30.1777,1.0,754.32,0.8961795,184.85,0.7082,3861.284,0.530388,18612.17,6.025
8.046045,0.9998465,2.0306,32.4625,1.0016,2706.65,0.0652,37780.18,186.1,77.43,9.21e-06,0.3344,27.058,2.291,32.4722,0.964,721.42,0.9637755,183.69,0.7023,3669.2595,0.5734005,17615.87,5.819
8.1775,1.0,1.9247,32.422,1.0011,2659.09,0.065,37367.39,187.64,81.48,9.04e-06,0.333,27.8223,2.308,30.75,0.942,727.4,1.08353,195.38,0.7492,3548.8303,0.594176,17792.69,5.749
7.68422,1.0000955,1.7599,28.5378,1.0005,2468.79,0.0654,35735.61,180.53,77.81,9.55e-06,0.31,26.1637,2.33,27.8134,0.885,693.48,1.02523,177.73,0.6876,3265.6859,0.553110127,17873.06,5.794
7.589705,1.0000945,1.7415,27.1117,1.0003,2297.33,0.0619,34754.31,168.03,77.01,9.81e-06,0.3001,23.3626,2.303,25.6,0.829,655.92,1.10315,170.97,0.6534,3045.1324,0.5539895,16955.99,5.52
7.6137,0.99985,1.8426,28.1511,1.001,2313.39,0.0629,34487.56,165.3,77.3,9.93e-06,0.2965,23.694,2.337,26.0282,0.832,640.52,1.1590706585,179.22,0.6689,3236.6003,0.544659,16527.15,5.247
7.5215,1.000095,1.8917,32.2504,1.0001,2637.31,0.0617,36754.85,183.4,72.33,1.0795e-05,0.3305,27.6428,2.258,30.6473,0.915,692.06,1.14018692,175.17,0.6705,3568.531,0.548345,17287.36,5.527
7.416115,0.9999565,1.795,30.9867,0.9998,2623.67,0.0638,36666.77,183.17,77.53,1.074e-05,0.3705,27.1725,2.097,30.4852,0.906,686.95,1.11185,160.0,0.5953,3561.8547,0.5418145,17426.4,5.716
7.32592,0.999965,1.8263,35.3221,1.0,2766.17,0.0653,37973.25,188.9,79.51,1.021e-05,0.4279,28.051,2.078,31.1906,1.027,709.52,1.07919,168.46,0.643,3641.9921,0.541855,17584.33,6.252
6.986,1.000015,1.6727,37.735,1.0004,2725.0,0.0634,37579.0,182.14,78.94,1.026e-05,0.3847,26.9308,2.09,29.7559,1.061,683.81,1.0354,173.45,0.6308,3871.9684,0.5126555,18287.07,7.345
6.83555,0.999915,1.672,41.7405,1.0005,2784.76,0.0634,37694.07,183.11,76.48,1.006e-05,0.3855,27.3095,1.997,29.6968,1.06,684.0,1.01945,175.59,0.62,3840.6136,0.5287645,17088.65,7.44
6.884115,0.999985,1.5534,39.8575,1.0004,2680.07,0.0629,36094.66,177.47,74.02,9.245e-06,0.374,25.9,2.057,27.6299,0.988,663.74,1.0359,193.99,0.5955,3575.3531,0.5270805,16516.53,7.294
6.72395,1.0,1.6828,42.5718,1.0003,2768.73,0.0629,36277.14,180.11,73.18,8.1e-06,0.3741,26.367,1.95,28.1863,1.038,662.76,1.01499,189.64,0.6156,3696.6361,0.527985,15998.06,7.827
6.421,1.00015,1.4437,37.6416,1.0007,2501.0,0.0633,32873.35,158.15,70.37,8.54e-06,0.3252,23.3304,1.861522775,24.0411,0.929,581.4,0.9748285,174.76,0.6281,3238.2339,0.507321,15333.32,8.979
6.3328,0.99955,1.4081,41.5291,1.0007,2459.4,0.0633,33000.0,155.84,72.22,8.43e-06,0.3218,22.7286,1.804495,23.105,0.956,580.39,0.941055,183.83,0.6471,3084.9556,0.4625,13686.96,8.797
6.447755,0.9997,1.4514,41.5764,1.0005,2547.0,0.0603,36818.72,169.78,69.07,8.24e-06,0.3371,24.3272,1.82500365,24.6191,1.005,621.42,0.9370035,193.58,0.7027,3242.2951,0.4336385,13591.58,8.867
6.402225,0.999595,1.3687,40.0207,1.0003,2478.89,0.061,37056.87,171.53,69.67,7.88e-06,0.3265,23.2987,1.820783975,23.1567,1.064,601.4,0.941632954,219.6,0.6956,3090.6558,0.460549,10379.85,9.808
6.577405,0.9995635,1.1933,35.0524,1.0002,2283.66,0.0624,35244.76,154.92,66.85,8.235e-06,0.3036,20.5811,1.966005,20.1126,0.914,549.47,0.976415,245.09,0.7437,2805.3246,0.4603,10629.07,9.418
6.7465,0.999581,1.3619,35.8961,1.0002,2343.11,0.0634,35200.54,158.25,64.13,8.33e-06,0.3106,21.0257,2.04105865,21.0836,0.98,564.52,1.0022,266.16,0.7002,2913.1284,0.474381,9780.06,9.027
6.89,0.999635,1.4547,38.0017,1.0004,2490.25,0.0648,39283.89,168.94,58.18,8.03e-06,0.3239,22.9598,2.14542785,23.4298,1.064,612.75,0.9828145,251.99,0.6973,3132.5998,0.4664245,9986.92,9.08
6.9925,0.99975,1.6535,41.1926,1.0004,2634.21,0.0639,40522.49,180.05,59.93,8.21e-06,0.329,24.6358,1.92608,26.176,1.08,645.78,0.988302,283.75,0.7394,3265.8823,0.485289,10131.9,8.183
6.84865,0.9993835,1.6286,39.4747,1.0002,2532.79,0.0635,40291.7,173.71,61.93,8.12e-06,0.3172,23.3508,2.0032555,24.3265,1.038,624.71,0.982848,282.88,0.702,3125.8766,0.478645,10283.29,8.498
6.65692,0.99928,1.521,39.9844,1.0001,2426.25,0.0612,38825.69,171.07,59.86,7.96e-06,0.3118,22.5495,2.18115004,23.9272,1.062,610.99,0.95602,253.96,0.6762,3028.187,0.4393,10000.11,7.445
6.80255,0.9992035,1.4755,39.154,1.0001,2358.16,0.0609,37936.56,166.21,68.04,8.16e-06,0.3049,21.855,2.146207275,22.9237,1.06,595.94,1.008971695,235.35,0.6348,2873.931,0.4474865,9091.63,6.728
6.92595,0.99926,1.3727,35.7253,1.0006,2199.93,0.0616,35199.43,155.4,58.1,8.285e-06,0.2891,20.1899,2.0584187,20.9366,0.966,561.41,1.0011065,262.62,0.6519,2637.3004,0.458185,9412.17,7.156
6.76005,0.999155,1.3832,35.4268,1.0003,2207.16,0.0618,35808.19,154.55,55.18,8.15e-06,0.2852,20.1778,2.009627115,20.7076,0.943,559.63,0.9836,261.64,0.6486,2650.4421,0.450632,9133.23,6.839
6.82985,1.00015,1.3458,32.7364,0.9999,2122.54,0.0621,34235.0,147.96,53.47,7.99e-06,0.2655,19.414,2.037,20.3793,0.884,531.87,0.970844054,254.97,0.6559,2495.459,0.461492,9164.26,6.921
6.7136,0.99996,1.1544,27.1189,1.0002,1955.35,0.0604,32637.33,128.88,51.04,7.92e-06,0.203,16.5901,1.94764885,18.233,0.792,467.54,0.966954,273.61,0.6814,2208.2172,0.47279795,9394.64,6.659
6.74128,1.000042,1.1868,29.9283,1.0004,2002.16,0.0605,33822.39,128.2,44.63,7.83e-06,0.2104,17.932,2.00275815,18.3897,0.803,468.94,0.972866,257.33,0.6532,2422.6954,0.472935,9114.09,7.13
6.929745,1.0001445,1.1644,28.7321,1.0002,1903.71,0.0599,32550.98,127.64,41.07,7.75e-06,0.2269,16.7671,1.979845,17.689,0.812,474.43,1.0051,254.79,0.7044,2122.6005,0.482987409,8561.78,6.989
7.0875,0.9999,1.1997,32.2044,1.0001,1976.8,0.0593,34768.44,134.26,27.72,7.5e-06,0.2767,17.7648,1.931693,18.9374,0.875,485.43,1.02565,228.92,0.633,2229.6337,0.490489,8503.73,7.254
7.22505,1.0,1.0914,29.76,1.0002,1834.48,0.061,32352.11,128.05,34.43,7.62e-06,0.254,16.3261,1.9379,17.3393,0.814,460.24,1.0393,206.72,0.6023,2014.7089,0.5052705,7634.82,7.071
7.2921,0.999785,1.0889,30.396,1.0002,1881.74,0.0608,33166.36,129.26,31.49,7.67e-06,0.2489,16.6473,1.835590015,17.363,0.817,467.11,1.044075,222.34,0.6159,2065.7417,0.5012985775,7589.0,6.89
7.07286,0.999874,1.0906,31.3305,1.0002,1973.03,0.0602,34361.9,130.68,32.23,7.67e-06,0.2549,17.0533,1.91364194,18.1184,0.824,477.1,1.0204,215.49,0.5815,2091.7353,0.493005,7460.25,6.633
7.372,1.00005,1.1352,33.323,1.0002,2121.27,0.0592,34864.02,139.73,34.05,7.6e-06,0.2562,18.0855,1.978008955,19.1606,0.86,508.11,1.0545,213.77,0.5896,2300.1756,0.5193735,7872.0,6.408
7.577515,0.99971,1.1085,31.8951,1.0,2095.74,0.0604,34751.43,140.42,34.48,7.405e-06,0.2491,17.7883,1.929743525,18.8262,0.85,510.11,1.03765,202.34,0.5515,2312.773,0.516209,8337.41,6.017
7.56739,0.9999265,1.125,34.4684,1.0003,2209.86,0.0588,34335.13,140.23,33.36,7.32e-06,0.247,18.6355,2.003183035,18.7513,0.86,513.2,1.057555,215.3,0.5714,2720.1961,0.5242255,8035.62,6.081
7.79201,0.999865,1.0663,32.3135,1.0002,2054.59,0.0604,33146.55,132.53,29.39,7.19e-06,0.2423,17.3204,1.983206,17.7705,0.817,486.94,1.0885,213.11,0.6046,2461.8542,0.553503627,7335.18,5.751
7.57179,0.999856,1.0925,33.5418,1.0001,2139.87,0.0611,33665.62,135.49,29.92,7.19e-06,0.2432,17.9223,1.89067723,18.027,0.846,490.84,1.069775,215.95,0.582,2547.8213,0.5350145,7471.21,4.734
7.818045,1.00005,1.1163,34.4995,1.0003,2225.33,0.0612,34776.65,139.14,29.12,7.25e-06,0.2462,19.4391,1.91738085,18.4079,0.882,504.44,1.078135,229.6,0.5736,2634.5958,0.531943,7378.47,4.578
7.8145,1.000127,1.1254,33.7254,1.0002,2264.64,0.0604,34209.85,140.19,29.44,7.44e-06,0.2414,20.189,2.0388675,18.5802,0.859,514.74,1.080905,231.92,0.5841,2725.0,0.5513695,7421.87,4.333
7.885105,0.99995,1.1492,34.04,1.0004,2318.11,0.061,34667.26,142.24,31.04,7.52e-06,0.2406,22.2445,1.996858,19.5719,0.902,522.12,1.112,229.42,0.5663,2954.4262,0.561219,7653.22,4.381
7.51388,1.00002,1.157,34.7403,1.0004,2393.57,0.0612,34722.6,141.48,29.27,7.34e-06,0.2358,23.2091,2.0218966,21.2216,0.926,525.8,1.0957,223.54,0.5494,2898.3328,0.5391875,7237.03,4.394
7.3879,1.00022,1.1085,36.601,1.0004,2242.73,0.0622,33318.67,134.58,29.06,7.29e-06,0.2183,21.2381,1.996726245,19.1759,0.888,499.46,1.09065,226.07,0.5186,2741.0744,0.54116,7507.86,4.126
7.42545,1.000155,1.0453,33.3867,1.0001,2141.91,0.0629,33036.69,131.68,27.22,7.31e-06,0.2057,20.9141,1.98765,18.4288,0.869,490.36,1.09875,213.82,0.5351,2654.5747,0.556444,7441.07,4.123
7.690515,1.0000275,1.0309,33.1014,1.0001,2107.84,0.0631,33657.03,132.31,22.15,7.39e-06,0.2162,20.4923,1.98546225,18.1441,0.888,492.24,1.09,188.79,0.4734,2653.7362,0.6201995,7583.02,4.163
7.7619,1.000115,1.0228,31.5761,1.0,2093.21,0.062,33459.62,133.05,23.01,7.44e-06,0.2125,20.1281,2.0662423,17.99,0.889,493.53,1.12074,159.24,0.4072,2627.869,0.5966645,7073.44,4.215
7.846555,0.999895,1.042,32.3673,1.0001,2148.94,0.062,34297.75,136.17,24.0,7.29e-06,0.2161,21.0244,1.987143,18.39,0.896,507.07,1.11585,153.69,0.4264,2700.8672,0.58845,6055.37,3.937
8.14805,0.999885,0.9894,30.8862,1.0001,2023.4,0.0637,33118.06,133.52,26.81,7.39e-06,0.2057,19.5025,2.182445,17.6185,0.874,481.45,1.147245,149.37,0.3895,2607.5224,0.60666,5443.29,4.268
8.252135,0.999939,0.8967,28.0834,1.0001,1891.92,0.0614,31942.22,126.02,27.35,7.375e-06,0.1902,17.5269,2.26496,16.3589,0.842,449.91,1.15625,148.47,0.3972,2453.8096,0.604515,4821.8,4.326
8.541755,0.9999,0.9069,30.3683,1.0001,1972.65,0.0617,32652.52,128.84,25.77,7.36e-06,0.1937,17.7764,2.1890245,16.5632,0.853,456.73,1.268695,154.73,0.42,2506.1511,0.622953,4548.36,4.071
8.404675,1.0000905,0.885,29.1501,0.9999,1945.05,0.0616,31913.04,126.96,23.19,7.32e-06,0.1861,17.2822,2.29123,16.1696,0.846,461.62,1.24825,142.9,0.3891,2577.4041,0.60962,5182.96,4.117
8.85529,0.999695,0.7928,26.4858,1.0003,1879.36,0.0618,31395.9,120.28,23.78,7.25e-06,0.1712,16.3731,2.298745,15.2706,0.797,435.83,1.3162,146.23,0.4131,2423.5914,0.6592,4731.87,4.772
9.22075,1.0001,0.8491,27.2781,1.0004,1976.61,0.064,32086.33,122.71,22.95,7.23e-06,0.1911,16.9025,2.322805,15.8797,0.799,449.4,1.393665,150.16,0.4129,2507.5899,0.6878,4665.02,4.704
9.73595,0.9997705,0.7909,26.1363,1.0001,1898.98,0.062,31745.48,119.58,24.04,7.34e-06,0.1807,16.4616,2.363377,15.3729,0.798,439.07,1.41845,154.81,0.4154,2443.8474,0.68191,4252.61,4.804
10.29195,0.999875,0.6729,22.8572,1.0,1740.72,0.0623,29667.11,106.35,26.44,7.315e-06,0.1633,14.7321,2.16518835,13.5454,0.702,393.31,1.42837,143.02,0.3825,2147.1978,0.7481835,4622.11,4.987
9.65076,1.000035,0.755,25.0316,1.0004,1862.12,0.0627,30697.42,111.69,23.87,7.4e-06,0.1811,15.4833,2.043593,14.5349,0.738,413.04,1.3586,163.22,0.4129,2300.8231,0.6993435,4993.96,4.649
10.3265,1.0,0.8867,27.0836,1.0003,1990.16,0.0629,32058.49,117.48,24.14,7.56e-06,0.1919,16.6021,1.9277914,15.2584,0.772,432.21,1.435395,160.85,0.4335,2434.2899,0.7688365,5145.11,4.718
10.304,0.999945,0.9516,28.1407,1.0002,2075.11,0.0624,32690.24,121.22,23.98,7.3e-06,0.1949,17.7982,1.927531,16.3994,0.808,445.31,1.439,150.42,0.4017,2512.7076,0.78578,5117.87,4.403
10.646,1.0,0.9305,28.6712,1.0006,2131.72,0.0625,33708.83,126.46,24.55,7.17e-06,0.1933,18.6669,1.91057395,16.7958,0.819,458.06,1.441645,155.5,0.4087,2531.4562,0.7964295,5514.42,4.142
10.43745,0.99985,0.9375,27.9874,1.0007,2165.98,0.0614,34383.22,125.68,22.65,7.24e-06,0.1979,18.1602,1.867596,16.6488,0.818,452.67,1.43582,172.06,0.4579,2533.45,0.794085,7090.0,4.153
10.4149,0.999575,1.0367,30.0937,1.0006,2325.0,0.0617,38295.07,136.76,18.27,7.16e-06,0.2265,19.7031,1.95055055,18.6613,0.911,494.7,1.431735,169.76,0.4497,2749.3521,0.809765,6902.31,3.997
10.85765,0.99979,0.9682,27.5684,1.0005,2185.04,0.0615,36977.92,128.78,16.38,7.25e-06,0.1996,18.0922,1.9209832,18.1437,0.841,473.05,1.544105,178.78,0.486,2535.0568,0.8398,6536.34,4.187
10.8935,1.00005,1.0229,27.7591,1.0006,2283.84,0.0616,39696.1,134.39,16.03,7.24e-06,0.2049,18.7375,1.931446,19.2539,0.838,497.13,1.539,190.95,0.5089,2660.6261,0.83824,6005.57,4.325
11.0404,0.999998,1.0058,27.8902,1.0003,2293.67,0.0626,39992.64,139.87,15.5,7.19e-06,0.2048,18.9213,1.943705,18.9156,0.833,509.01,1.507605,178.31,0.4666,2688.7471,0.848303,5690.77,4.195
10.535,0.9998345,1.0501,32.2813,1.0002,2415.63,0.0638,39818.53,142.42,17.69,6.95e-06,0.2064,20.5109,1.9202197,20.0324,0.843,535.17,1.363215,182.25,0.4787,2902.6368,0.759795,5486.89,4.014
10.605,0.999765,1.0421,32.4327,1.0006,2457.55,0.063,41831.83,144.83,16.09,6.86e-06,0.2079,21.2234,1.9122017,21.9957,0.831,547.21,1.419355,176.03,0.4514,2905.0603,0.7640025,5203.99,3.928
9.78005,0.99987,1.1201,35.5389,1.0007,2621.64,0.0636,42067.31,148.75,15.86,6.78e-06,0.2144,22.4489,1.82319965,23.414,0.853,557.92,1.30905,165.35,0.4195,3059.398,0.6962,5321.57,3.661
10.075,1.000055,1.0491,34.6179,1.0001,2550.0,0.0546,39669.64,141.1,14.15,6.78e-06,0.205,21.609,1.82571125,22.0549,0.814,533.69,1.34453,162.63,0.4143,2882.2805,0.68933,5692.68,3.76
9.2417,0.999945,1.0181,33.0575,1.0001,2494.17,0.0551,38327.39,137.88,15.44,6.96e-06,0.1987,21.1017,1.878728,22.6929,0.803,530.85,1.1986,154.09,0.3893,2804.3977,0.61362,5645.35,3.201
8.676,1.00004,1.0179,33.9597,0.9998,2494.99,0.0551,37951.49,137.27,17.12,7.05e-06,0.1962,21.2315,1.8547957,23.4852,0.808,531.74,1.128695,164.2,0.4492,2770.0078,0.60646,6235.52,3.406
9.36809,1.000065,1.0486,36.8906,0.9999,2693.63,0.0543,39357.93,140.54,16.33,7.065e-06,0.1998,23.3191,1.8347075,23.7432,0.827,538.24,1.2551,170.29,0.4902,2898.3561,0.6629855,6095.54,2.853
9.2851,0.999935,1.0427,36.0323,1.0003,2772.14,0.0546,40168.01,145.58,17.08,7.09e-06,0.1995,24.8347,1.78065468,23.339,0.828,542.38,1.2525,167.63,0.4721,3176.1105,0.6786645,6233.38,3.143
8.966625,1.0000555,1.1276,39.7529,1.0006,2958.27,0.0549,43319.48,152.33,19.43,6.93e-06,0.2124,26.7154,1.70757185,24.3698,0.864,570.73,1.239645,153.23,0.4413,3307.6688,0.66215,6653.06,3.287
9.02552,0.999868,1.1548,38.5363,1.001,3113.48,0.0545,44373.84,153.79,21.0,6.72e-06,0.2609,27.9607,1.670705,24.3216,0.868,572.67,1.257715,148.54,0.4149,3366.7284,0.65613,6427.25,3.138
9.4719,0.99975,1.0738,37.4491,1.0006,2958.27,0.0533,43610.33,148.33,21.03,6.93e-06,0.2404,26.2301,1.63708415,22.685,0.821,551.92,1.3064,139.27,0.395,3145.1836,0.701415,6300.26,3.159
9.94395,0.99978,1.1205,39.4721,1.0004,3100.72,0.054,45474.1,161.05,20.32,6.93e-06,0.2513,29.0242,1.6245825,23.8072,0.863,579.63,1.37495,142.75,0.423,3319.8937,0.721575,5824.77,3.513
9.67191,0.9999895,1.2393,42.0309,1.0004,3166.98,0.0538,45624.73,166.37,19.25,7.07e-06,0.2615,29.375,1.570121565,25.1124,0.897,595.87,1.38505,127.82,0.3617,3435.2411,0.7074,5624.42,3.505
9.46169,0.999742,1.4013,42.4222,1.0004,3174.26,0.0546,45603.91,172.78,18.41,7.24e-06,0.2789,28.9565,1.63966515,25.9509,0.932,630.92,1.3662,136.45,0.3804,3358.5261,0.69176,5541.11,3.375
9.416995,0.99988,1.3775,42.6964,1.0006,3122.79,0.0546,45276.56,169.79,17.19,7.52e-06,0.2709,28.5461,1.660795,25.5912,0.904,620.63,1.433335,115.34,0.3088,3422.8944,0.7044025,5796.85,3.208
9.62857,1.00004,1.4707,43.8676,1.0006,3283.35,0.0547,47485.85,178.73,16.2,7.45e-06,0.2869,29.8919,1.684394795,27.2729,0.938,653.12,1.41183,124.33,0.3564,3643.6473,0.7069,6077.77,3.037
9.4905,0.999995,1.4391,45.1697,1.0007,3249.67,0.0554,46747.58,181.65,16.12,8.03e-06,0.3026,29.7,1.65272837,27.2712,0.979,694.97,1.3812,140.77,0.3558,3784.7227,0.686415,6124.54,3.051
9.66,1.000084,1.4754,61.8494,1.0006,3280.32,0.0554,47426.45,185.56,16.39,7.85e-06,0.3375,30.19,1.68197414,28.484,0.981,705.42,1.39975,130.78,0.337,3851.33,0.68579,6282.0,2.886
8.753475,1.000027,1.456,70.824,1.0004,3192.99,0.0548,46394.91,182.12,16.41,7.76e-06,0.3365,29.8223,1.6965,28.932,0.97,686.52,1.2714,131.64,0.334,3686.7967,0.61994,6302.27,2.934
8.67344,0.999803,1.3551,65.3213,1.0002,3045.34,0.0509,45082.78,168.32,17.93,7.86e-06,0.297,26.3588,1.671245,26.25,0.89,635.66,1.253425,142.49,0.3752,3472.2099,0.6172745,6380.76,3.056
8.3436,1.0,1.3157,72.137,1.0001,2983.28,0.0521,44133.99,165.88,18.32,7.93e-06,0.2979,25.6848,1.66017694,25.0831,0.944,625.38,1.212085,144.48,0.3801,3497.3203,0.6053,6805.65,2.9
8.352805,0.999865,1.4963,71.9178,1.0,3223.8,0.0519,47100.85,176.0,19.18,7.92e-06,0.3181,27.9867,1.658559485,27.042,1.124,655.82,1.242765,133.48,0.3662,3789.7783,0.6171755,6344.3,2.922
8.443,0.999866,1.6463,78.5105,1.0005,3270.89,0.0552,48649.63,181.51,20.44,7.715e-06,0.3222,28.9047,1.602105,28.6861,1.104,690.6,1.257055,129.5,0.3495,3825.7835,0.6189,6562.82,2.938
8.6213,1.0000265,1.6529,75.0393,1.0007,3247.7,0.0542,49162.91,188.04,19.83,7.995e-06,0.3173,28.7895,1.65297065,28.0273,1.223,683.57,1.27135,124.68,0.3342,3845.4496,0.63115,6794.64,2.939
8.60074,1.000045,1.6659,74.3453,1.0008,3347.98,0.0552,50336.36,189.11,19.48,7.72e-06,0.323,29.5416,1.61435,28.8682,1.186,685.02,1.2502,122.04,0.3459,3976.2298,0.625671,6636.08,2.836
9.0113,1.00001,1.6139,78.5089,1.0003,3336.66,0.0564,49498.28,186.2,18.56,7.84e-06,0.3148,29.0721,1.572899045,28.6668,1.131,675.47,1.33003,115.53,0.3208,3863.888,0.64947,6656.57,2.839
8.527,1.000178,1.487,70.9211,1.0002,3175.13,0.0572,48017.23,173.81,17.61,8.02e-06,0.2899,26.5909,1.548765,26.1939,1.042,643.78,1.25895,120.31,0.3443,3646.4669,0.613756,6599.8,2.92
